municipi,districte,seccio,mundissec11,codsecINE 10
82798,3,11,08279803011,0827903011
82798,3,12,08279803012,0827903012
82798,3,14,08279803014,0827903014
82798,3,15,08279803015,0827903015
82798,3,16,08279803016,0827903016
82798,3,17,08279803017,0827903017
82798,3,18,08279803018,0827903018
82798,3,19,08279803019,0827903019
82798,3,20,08279803020,0827903020
82798,4,1,08279804001,0827904001
82798,4,2,08279804002,0827904002
82798,4,3,08279804003,0827904003
82798,4,4,08279804004,0827904004
82798,4,5,08279804005,0827904005
82798,4,6,08279804006,0827904006
82798,4,7,08279804007,0827904007
82798,4,8,08279804008,0827904008
82798,4,9,08279804009,0827904009
82798,4,10,08279804010,0827904010
82798,4,12,08279804012,0827904012
82798,4,13,08279804013,0827904013
82798,4,14,08279804014,0827904014
82798,4,15,08279804015,0827904015
82798,4,16,08279804016,0827904016
82798,4,17,08279804017,0827904017
82798,4,18,08279804018,0827904018
82798,4,19,08279804019,0827904019
82798,4,20,08279804020,0827904020
82798,4,21,08279804021,0827904021
82798,4,22,08279804022,0827904022
82798,4,23,08279804023,0827904023
82798,4,24,08279804024,0827904024
82798,4,25,08279804025,0827904025
82798,4,26,08279804026,0827904026
82798,5,1,08279805001,0827905001
82798,5,2,08279805002,0827905002
82798,5,3,08279805003,0827905003
82798,5,4,08279805004,0827905004
82798,5,5,08279805005,0827905005
82798,5,6,08279805006,0827905006
82798,5,7,08279805007,0827905007
82798,5,8,08279805008,0827905008
82798,5,9,08279805009,0827905009
82798,5,10,08279805010,0827905010
82798,5,11,08279805011,0827905011
82798,5,12,08279805012,0827905012
82798,5,13,08279805013,0827905013
82798,5,14,08279805014,0827905014
82798,5,15,08279805015,0827905015
82798,5,16,08279805016,0827905016
82798,5,17,08279805017,0827905017
82798,5,18,08279805018,0827905018
82798,5,19,08279805019,0827905019
82798,5,20,08279805020,0827905020
82798,5,21,08279805021,0827905021
82798,5,22,08279805022,0827905022
82798,5,23,08279805023,0827905023
82798,5,24,08279805024,0827905024
82798,5,25,08279805025,0827905025
82798,5,26,08279805026,0827905026
82798,5,27,08279805027,0827905027
82798,5,28,08279805028,0827905028
82798,5,29,08279805029,0827905029
82798,6,1,08279806001,0827906001
82798,6,2,08279806002,0827906002
82798,6,3,08279806003,0827906003
82798,6,4,08279806004,0827906004
82798,6,5,08279806005,0827906005
82798,6,6,08279806006,0827906006
82798,6,8,08279806008,0827906008
82798,6,9,08279806009,0827906009
82798,6,10,08279806010,0827906010
82798,6,11,08279806011,0827906011
82798,6,12,08279806012,0827906012
82798,6,13,08279806013,0827906013
82798,6,14,08279806014,0827906014
82798,6,16,08279806016,0827906016
82798,6,18,08279806018,0827906018
82798,6,20,08279806020,0827906020
82798,6,23,08279806023,0827906023
82798,6,24,08279806024,0827906024
82798,6,25,08279806025,0827906025
82798,6,26,08279806026,0827906026
82798,6,27,08279806027,0827906027
82798,6,28,08279806028,0827906028
82798,6,29,08279806029,0827906029
82798,6,30,08279806030,0827906030
82798,6,31,08279806031,0827906031
82798,6,32,08279806032,0827906032
82798,6,33,08279806033,0827906033
82802,1,1,08280201001,0828001001
82819,1,1,08281901001,0828101001
82819,1,2,08281901002,0828101002
82819,1,3,08281901003,0828101003
82824,1,1,08282401001,0828201001
82824,1,2,08282401002,0828201002
82824,1,3,08282401003,0828201003
82824,1,4,08282401004,0828201004
82824,1,5,08282401005,0828201005
82830,1,1,08283001001,0828301001
82830,1,2,08283001002,0828301002
82830,1,3,08283001003,0828301003
82830,1,4,08283001004,0828301004
82845,1,1,08284501001,0828401001
82845,1,2,08284501002,0828401002
82845,1,3,08284501003,0828401003
82845,1,4,08284501004,0828401004
82845,2,1,08284502001,0828402001
82845,2,2,08284502002,0828402002
82845,2,3,08284502003,0828402003
82858,1,1,08285801001,0828501001
82858,1,2,08285801002,0828501002
82858,1,4,08285801004,0828501004
82858,2,1,08285802001,0828502001
82858,2,2,08285802002,0828502002
82858,3,1,08285803001,0828503001
82858,3,2,08285803002,0828503002
82858,3,3,08285803003,0828503003
82861,1,1,08286101001,0828601001
82861,1,2,08286101002,0828601002
82877,1,1,08287701001,0828701001
82883,1,1,08288301001,0828801001
82896,1,1,08289601001,0828901001
82896,1,2,08289601002,0828901002
82896,1,3,08289601003,0828901003
82896,1,4,08289601004,0828901004
82900,1,1,08290001001,0829001001
82917,1,1,08291701001,0829101001
82917,1,2,08291701002,0829101002
82917,1,3,08291701003,0829101003
82917,1,4,08291701004,0829101004
82922,1,1,08292201001,0829201001
82938,1,1,08293801001,0829301001
82943,1,1,08294301001,0829401001
82956,1,1,08295601001,0829501001
82956,1,2,08295601002,0829501002
82956,1,3,08295601003,0829501003
82956,1,4,08295601004,0829501004
82956,1,5,08295601005,0829501005
82956,1,6,08295601006,0829501006
82956,1,7,08295601007,0829501007
82956,1,8,08295601008,0829501008
82969,1,1,08296901001,0829601001
82975,1,1,08297501001,0829701001
82981,1,1,08298101001,0829801001
82981,2,1,08298102001,0829802001
82981,2,2,08298102002,0829802002
82981,2,3,08298102003,0829802003
82981,2,4,08298102004,0829802004
82981,2,5,08298102005,0829802005
82981,2,6,08298102006,0829802006
82981,3,1,08298103001,0829803001
82981,3,3,08298103003,0829803003
82981,3,4,08298103004,0829803004
82981,3,5,08298103005,0829803005
82981,3,6,08298103006,0829803006
82981,3,7,08298103007,0829803007
82981,3,8,08298103008,0829803008
82981,3,9,08298103009,0829803009
82981,3,10,08298103010,0829803010
82981,3,11,08298103011,0829803011
82981,3,12,08298103012,0829803012
82981,4,1,08298104001,0829804001
82981,4,2,08298104002,0829804002
82981,4,3,08298104003,0829804003
82981,4,4,08298104004,0829804004
82981,5,1,08298105001,0829805001
82994,1,1,08299401001,0829901001
83008,1,1,08300801001,0830001001
83008,1,2,08300801002,0830001002
83008,1,3,08300801003,0830001003
83008,1,4,08300801004,0830001004
83008,1,5,08300801005,0830001005
83008,1,6,08300801006,0830001006
83015,1,1,08301501001,0830101001
83015,1,2,08301501002,0830101002
83015,1,3,08301501003,0830101003
83015,1,4,08301501004,0830101004
83015,1,5,08301501005,0830101005
83015,1,6,08301501006,0830101006
83015,1,7,08301501007,0830101007
83015,1,8,08301501008,0830101008
83015,1,9,08301501009,0830101009
83015,1,10,08301501010,0830101010
83015,1,11,08301501011,0830101011
83015,1,12,08301501012,0830101012
83015,1,13,08301501013,0830101013
83015,1,14,08301501014,0830101014
83015,1,15,08301501015,0830101015
83015,1,16,08301501016,0830101016
83015,2,1,08301502001,0830102001
83015,2,2,08301502002,0830102002
83015,2,3,08301502003,0830102003
83015,2,4,08301502004,0830102004
83015,2,5,08301502005,0830102005
83015,2,6,08301502006,0830102006
83015,2,7,08301502007,0830102007
83015,2,8,08301502008,0830102008
83015,2,9,08301502009,0830102009
83015,2,10,08301502010,0830102010
83015,2,11,08301502011,0830102011
83015,2,12,08301502012,0830102012
83015,2,13,08301502013,0830102013
83015,2,14,08301502014,0830102014
83015,2,15,08301502015,0830102015
83015,2,16,08301502016,0830102016
83015,2,17,08301502017,0830102017
83015,2,18,08301502018,0830102018
83015,2,19,08301502019,0830102019
83015,2,20,08301502020,0830102020
83015,2,21,08301502021,0830102021
83015,2,22,08301502022,0830102022
83015,2,23,08301502023,0830102023
83015,2,24,08301502024,0830102024
83015,2,25,08301502025,0830102025
83015,2,26,08301502026,0830102026
83015,2,27,08301502027,0830102027
83015,2,28,08301502028,0830102028
83015,2,29,08301502029,0830102029
83020,1,1,08302001001,0830201001
83020,1,2,08302001002,0830201002
83020,1,3,08302001003,0830201003
83020,1,4,08302001004,0830201004
83020,1,5,08302001005,0830201005
83020,1,6,08302001006,0830201006
83020,1,7,08302001007,0830201007
83036,1,1,08303601001,0830301001
83041,1,1,08304101001,0830401001
83054,1,1,08305401001,0830501001
83054,1,2,08305401002,0830501002
83054,1,3,08305401003,0830501003
83054,2,1,08305402001,0830502001
83054,2,2,08305402002,0830502002
83054,2,3,08305402003,0830502003
83054,2,4,08305402004,0830502004
83054,2,5,08305402005,0830502005
83054,2,6,08305402006,0830502006
83054,3,1,08305403001,0830503001
83054,3,2,08305403002,0830503002
83054,3,3,08305403003,0830503003
83054,3,4,08305403004,0830503004
83054,4,1,08305404001,0830504001
83054,4,2,08305404002,0830504002
83054,4,3,08305404003,0830504003
83054,4,4,08305404004,0830504004
83054,4,5,08305404005,0830504005
83054,4,6,08305404006,0830504006
83054,4,7,08305404007,0830504007
83054,4,8,08305404008,0830504008
83054,4,9,08305404009,0830504009
83067,1,1,08306701001,0830601001
83073,1,1,08307301001,0830701001
83073,1,2,08307301002,0830701002
83073,1,3,08307301003,0830701003
83073,1,4,08307301004,0830701004
83073,1,5,08307301005,0830701005
83073,1,6,08307301006,0830701006
83073,1,7,08307301007,0830701007
83073,1,8,08307301008,0830701008
83073,1,9,08307301009,0830701009
83073,1,10,08307301010,0830701010
83073,1,11,08307301011,0830701011
83073,2,1,08307302001,0830702001
83073,2,2,08307302002,0830702002
83073,2,3,08307302003,0830702003
83073,2,4,08307302004,0830702004
83073,2,5,08307302005,0830702005
83073,2,6,08307302006,0830702006
83073,2,7,08307302007,0830702007
83073,3,1,08307303001,0830703001
83073,3,2,08307303002,0830703002
83073,3,3,08307303003,0830703003
83073,3,4,08307303004,0830703004
83073,3,5,08307303005,0830703005
83073,4,1,08307304001,0830704001
83073,4,2,08307304002,0830704002
83073,4,3,08307304003,0830704003
83073,4,4,08307304004,0830704004
83073,4,5,08307304005,0830704005
83073,4,6,08307304006,0830704006
83073,4,7,08307304007,0830704007
83073,4,8,08307304008,0830704008
83073,4,9,08307304009,0830704009
83073,4,10,08307304010,0830704010
83073,4,11,08307304011,0830704011
83073,4,12,08307304012,0830704012
83073,4,13,08307304013,0830704013
83073,4,14,08307304014,0830704014
83073,4,15,08307304015,0830704015
83073,4,16,08307304016,0830704016
83089,1,1,08308901001,0830801001
89019,1,1,08901901001,0890101001
89024,1,1,08902401001,0890201001
89024,1,2,08902401002,0890201002
89030,1,1,08903001001,0890301001
89045,1,1,08904501001,0890401001
89045,1,2,08904501002,0890401002
89045,1,3,08904501003,0890401003
89045,1,4,08904501004,0890401004
89045,1,5,08904501005,0890401005
89045,1,6,08904501006,0890401006
89045,1,7,08904501007,0890401007
89045,1,8,08904501008,0890401008
89045,1,9,08904501009,0890401009
89045,1,10,08904501010,0890401010
89045,1,11,08904501011,0890401011
89045,1,12,08904501012,0890401012
89058,1,1,08905801001,0890501001
89058,1,2,08905801002,0890501002
170010,1,1,17001001001,1700101001
170025,1,1,17002501001,1700201001
170031,1,1,17003101001,1700301001
170046,1,1,17004601001,1700401001
170059,1,1,17005901001,1700501001
170062,1,1,17006201001,1700601001
170078,1,1,17007801001,1700701001
170084,1,1,17008401001,1700801001
170084,1,2,17008401002,1700801002
170084,1,3,17008401003,1700801003
170097,1,1,17009701001,1700901001
170097,1,2,17009701002,1700901002
170097,2,1,17009702001,1700902001
170101,1,1,17010101001,1701001001
170118,1,1,17011801001,1701101001
170123,1,1,17012301001,1701201001
170139,1,1,17013901001,1701301001
170139,1,2,17013901002,1701301002
170139,1,3,17013901003,1701301003
170144,1,1,17014401001,1701401001
170157,1,1,17015701001,1701501001
170157,1,2,17015701002,1701501002
170157,1,3,17015701003,1701501003
170157,1,4,17015701004,1701501004
170157,1,5,17015701005,1701501005
170157,2,1,17015702001,1701502001
170157,2,2,17015702002,1701502002
170157,2,3,17015702003,1701502003
170157,2,4,17015702004,1701502004
170157,2,5,17015702005,1701502005
170157,3,1,17015703001,1701503001
170157,3,2,17015703002,1701503002
170160,1,1,17016001001,1701601001
170182,1,1,17018201001,1701801001
170195,1,1,17019501001,1701901001
170209,1,1,17020901001,1702001001
170209,1,2,17020901002,1702001002
170209,1,3,17020901003,1702001003
170216,1,1,17021601001,1702101001
170221,1,2,17022101002,1702201002
170221,1,3,17022101003,1702201003
170221,1,4,17022101004,1702201004
170221,2,1,17022102001,1702202001
170221,2,2,17022102002,1702202002
170221,2,3,17022102003,1702202003
170237,1,1,17023701001,1702301001
170237,1,2,17023701002,1702301002
170237,1,4,17023701004,1702301004
170237,1,6,17023701006,1702301006
170237,1,7,17023701007,1702301007
170237,2,1,17023702001,1702302001
170237,2,2,17023702002,1702302002
170237,2,3,17023702003,1702302003
170237,2,4,17023702004,1702302004
170237,2,5,17023702005,1702302005
170237,2,6,17023702006,1702302006
170237,2,7,17023702007,1702302007
170237,2,8,17023702008,1702302008
170237,2,9,17023702009,1702302009
170237,2,10,17023702010,1702302010
170237,2,11,17023702011,1702302011
170237,2,12,17023702012,1702302012
170237,2,13,17023702013,1702302013
170237,3,1,17023703001,1702303001
170237,3,2,17023703002,1702303002
170237,3,3,17023703003,1702303003
170237,3,4,17023703004,1702303004
170242,1,1,17024201001,1702401001
170255,1,1,17025501001,1702501001
170268,1,1,17026801001,1702601001
170274,1,1,17027401001,1702701001
170274,1,2,17027401002,1702701002
170280,1,1,17028001001,1702801001
170293,1,1,17029301001,1702901001
170307,1,1,17030701001,1703001001
170314,1,1,17031401001,1703101001
170329,1,1,17032901001,1703201001
170335,1,1,17033501001,1703301001
170335,1,2,17033501002,1703301002
170335,1,3,17033501003,1703301003
170335,1,4,17033501004,1703301004
170340,1,1,17034001001,1703401001
170340,1,2,17034001002,1703401002
170340,1,3,17034001003,1703401003
170340,1,4,17034001004,1703401004
170340,1,5,17034001005,1703401005
170353,1,1,17035301001,1703501001
170366,1,1,17036601001,1703601001
170366,1,2,17036601002,1703601002
170366,1,3,17036601003,1703601003
170372,1,1,17037201001,1703701001
170388,1,1,17038801001,1703801001
170391,1,1,17039101001,1703901001
170391,1,2,17039101002,1703901002
170405,1,1,17040501001,1704001001
170412,1,1,17041201001,1704101001
170427,1,1,17042701001,1704201001
170433,1,1,17043301001,1704301001
170448,1,1,17044801001,1704401001
170448,1,2,17044801002,1704401002
170448,2,1,17044802001,1704402001
170448,2,2,17044802002,1704402002
170448,2,3,17044802003,1704402003
170464,1,1,17046401001,1704601001
170470,1,1,17047001001,1704701001
170470,1,2,17047001002,1704701002
170470,1,3,17047001003,1704701003
170470,1,4,17047001004,1704701004
170486,1,1,17048601001,1704801001
170486,1,2,17048601002,1704801002
170486,1,3,17048601003,1704801003
170486,1,4,17048601004,1704801004
170486,1,5,17048601005,1704801005
170499,1,1,17049901001,1704901001
170499,1,2,17049901002,1704901002
170499,1,3,17049901003,1704901003
170502,1,1,17050201001,1705001001
170519,1,1,17051901001,1705101001
170524,1,1,17052401001,1705201001
170545,1,1,17054501001,1705401001
170558,1,1,17055801001,1705501001
170561,1,1,17056101001,1705601001
170577,1,1,17057701001,1705701001
170583,1,1,17058301001,1705801001
170600,1,1,17060001001,1706001001
170617,1,1,17061701001,1706101001
170622,1,1,17062201001,1706201001
170622,1,2,17062201002,1706201002
170622,1,3,17062201003,1706201003
170622,1,4,17062201004,1706201004
170622,1,5,17062201005,1706201005
170638,1,1,17063801001,1706301001
170643,1,1,17064301001,1706401001
170656,1,1,17065601001,1706501001
170669,1,1,17066901001,1706601001
170669,1,2,17066901002,1706601002
170669,1,3,17066901003,1706601003
170669,1,4,17066901004,1706601004
170669,1,5,17066901005,1706601005
170669,1,6,17066901006,1706601006
170669,1,7,17066901007,1706601007
170669,1,8,17066901008,1706601008
170669,2,1,17066902001,1706602001
170669,2,2,17066902002,1706602002
170669,2,3,17066902003,1706602003
170669,2,4,17066902004,1706602004
170669,2,5,17066902005,1706602005
170669,3,1,17066903001,1706603001
170669,3,2,17066903002,1706603002
170669,3,3,17066903003,1706603003
170669,3,4,17066903004,1706603004
170669,3,5,17066903005,1706603005
170669,4,1,17066904001,1706604001
170669,4,2,17066904002,1706604002
170669,4,3,17066904003,1706604003
170669,4,4,17066904004,1706604004
170669,4,5,17066904005,1706604005
170669,4,7,17066904007,1706604007
170669,4,8,17066904008,1706604008
170669,4,9,17066904009,1706604009
170675,1,1,17067501001,1706701001
170681,1,1,17068101001,1706801001
170694,1,1,17069401001,1706901001
170708,1,1,17070801001,1707001001
170715,1,1,17071501001,1707101001
170736,1,1,17073601001,1707301001
170741,1,1,17074101001,1707401001
170754,1,1,17075401001,1707501001
170767,1,1,17076701001,1707601001
170773,1,1,17077301001,1707701001
170789,1,1,17078901001,1707801001
170792,1,1,17079201001,1707901001
170792,1,2,17079201002,1707901002
170792,1,3,17079201003,1707901003
170792,1,4,17079201004,1707901004
170792,1,5,17079201005,1707901005
170792,1,6,17079201006,1707901006
170792,2,1,17079202001,1707902001
170792,2,2,17079202002,1707902002
170792,2,3,17079202003,1707902003
170792,2,4,17079202004,1707902004
170792,2,5,17079202005,1707902005
170792,2,6,17079202006,1707902006
170792,2,7,17079202007,1707902007
170792,2,8,17079202008,1707902008
170792,2,9,17079202009,1707902009
170792,2,10,17079202010,1707902010
170792,2,11,17079202011,1707902011
170792,2,12,17079202012,1707902012
170792,2,13,17079202013,1707902013
170792,2,14,17079202014,1707902014
170792,2,15,17079202015,1707902015
170792,2,16,17079202016,1707902016
170792,2,17,17079202017,1707902017
170792,2,18,17079202018,1707902018
170792,2,19,17079202019,1707902019
170792,2,20,17079202020,1707902020
170792,2,21,17079202021,1707902021
170792,2,22,17079202022,1707902022
170792,3,1,17079203001,1707903001
170792,3,2,17079203002,1707903002
170792,3,3,17079203003,1707903003
170792,3,4,17079203004,1707903004
170792,3,5,17079203005,1707903005
170792,3,6,17079203006,1707903006
170792,3,7,17079203007,1707903007
170792,3,8,17079203008,1707903008
170792,3,9,17079203009,1707903009
170792,3,10,17079203010,1707903010
170792,3,11,17079203011,1707903011
170792,3,12,17079203012,1707903012
170792,3,13,17079203013,1707903013
170792,3,14,17079203014,1707903014
170792,3,15,17079203015,1707903015
170792,3,16,17079203016,1707903016
170792,3,17,17079203017,1707903017
170792,3,18,17079203018,1707903018
170792,3,19,17079203019,1707903019
170792,3,20,17079203020,1707903020
170792,4,1,17079204001,1707904001
170792,4,2,17079204002,1707904002
170792,5,1,17079205001,1707905001
170792,5,2,17079205002,1707905002
170792,5,3,17079205003,1707905003
170792,5,4,17079205004,1707905004
170792,5,5,17079205005,1707905005
170792,5,6,17079205006,1707905006
170792,6,1,17079206001,1707906001
170792,6,2,17079206002,1707906002
170792,6,3,17079206003,1707906003
170792,6,4,17079206004,1707906004
170792,6,5,17079206005,1707906005
170806,1,1,17080601001,1708001001
170813,1,1,17081301001,1708101001
170828,1,1,17082801001,1708201001
170834,1,1,17083401001,1708301001
170834,1,2,17083401002,1708301002
170834,1,3,17083401003,1708301003
170849,1,1,17084901001,1708401001
170852,1,1,17085201001,1708501001
170865,1,1,17086501001,1708601001
170865,1,2,17086501002,1708601002
170871,1,1,17087101001,1708701001
170887,1,1,17088701001,1708801001
170890,1,1,17089001001,1708901001
170890,1,2,17089001002,1708901002
170890,1,3,17089001003,1708901003
170890,1,4,17089001004,1708901004
170904,1,1,17090401001,1709001001
170911,1,1,17091101001,1709101001
170926,1,1,17092601001,1709201001
170926,1,2,17092601002,1709201002
170926,1,3,17092601003,1709201003
170932,1,1,17093201001,1709301001
170947,1,1,17094701001,1709401001
170950,1,1,17095001001,1709501001
170950,1,2,17095001002,1709501002
170950,1,3,17095001003,1709501003
170950,2,1,17095002001,1709502001
170950,2,2,17095002002,1709502002
170950,2,3,17095002003,1709502003
170950,3,1,17095003001,1709503001
170950,3,2,17095003002,1709503002
170950,3,3,17095003003,1709503003
170950,3,4,17095003004,1709503004
170950,4,1,17095004001,1709504001
170950,4,2,17095004002,1709504002
170950,4,3,17095004003,1709504003
170950,4,4,17095004004,1709504004
170963,1,1,17096301001,1709601001
170979,1,1,17097901001,1709701001
170985,1,1,17098501001,1709801001
170998,1,1,17099801001,1709901001
171002,1,1,17100201001,1710001001
171019,1,1,17101901001,1710101001
171024,1,1,17102401001,1710201001
171030,1,1,17103001001,1710301001
171030,1,2,17103001002,1710301002
171030,1,3,17103001003,1710301003
171030,1,4,17103001004,1710301004
171058,1,1,17105801001,1710501001
171061,1,1,17106101001,1710601001
171077,1,1,17107701001,1710701001
171096,1,1,17109601001,1710901001
171100,1,1,17110001001,1711001001
171117,1,1,17111701001,1711101001
171122,1,1,17112201001,1711201001
171143,1,1,17114301001,1711401001
171143,1,2,17114301002,1711401002
171143,1,3,17114301003,1711401003
171143,1,4,17114301004,1711401004
171143,1,5,17114301005,1711401005
171143,1,6,17114301006,1711401006
171143,1,7,17114301007,1711401007
171143,2,1,17114302001,1711402001
171143,2,2,17114302002,1711402002
171143,2,3,17114302003,1711402003
171143,2,4,17114302004,1711402004
171143,2,5,17114302005,1711402005
171143,3,1,17114303001,1711403001
171143,3,2,17114303002,1711403002
171143,3,3,17114303003,1711403003
171143,4,1,17114304001,1711404001
171143,4,2,17114304002,1711404002
171143,5,1,17114305001,1711405001
171143,5,2,17114305002,1711405002
171143,5,3,17114305003,1711405003
171143,5,4,17114305004,1711405004
171156,1,1,17115601001,1711501001
171169,1,1,17116901001,1711601001
171175,1,1,17117501001,1711701001
171175,1,2,17117501002,1711701002
171175,1,3,17117501003,1711701003
171175,1,4,17117501004,1711701004
171175,1,5,17117501005,1711701005
171175,2,1,17117502001,1711702001
171175,2,2,17117502002,1711702002
171175,2,3,17117502003,1711702003
171175,3,1,17117503001,1711703001
171175,3,2,17117503002,1711703002
171175,3,3,17117503003,1711703003
171181,1,1,17118101001,1711801001
171181,1,2,17118101002,1711801002
171181,1,3,17118101003,1711801003
171181,1,4,17118101004,1711801004
171181,2,1,17118102001,1711802001
171181,2,2,17118102002,1711802002
171181,3,1,17118103001,1711803001
171181,3,2,17118103002,1711803002
171181,3,3,17118103003,1711803003
171181,4,1,17118104001,1711804001
171181,4,2,17118104002,1711804002
171194,1,1,17119401001,1711901001
171208,1,1,17120801001,1712001001
171215,1,1,17121501001,1712101001
171236,1,1,17123601001,1712301001
171241,1,1,17124101001,1712401001
171254,1,1,17125401001,1712501001
171267,1,1,17126701001,1712601001
171289,1,1,17128901001,1712801001
171292,1,1,17129201001,1712901001
171306,1,1,17130601001,1713001001
171328,1,1,17132801001,1713201001
171334,1,1,17133401001,1713301001
171349,1,1,17134901001,1713401001
171352,1,1,17135201001,1713501001
171365,1,1,17136501001,1713601001
171371,1,1,17137101001,1713701001
171371,1,2,17137101002,1713701002
171371,1,3,17137101003,1713701003
171387,1,1,17138701001,1713801001
171390,1,1,17139001001,1713901001
171404,1,1,17140401001,1714001001
171411,1,1,17141101001,1714101001
171411,1,2,17141101002,1714101002
171411,1,3,17141101003,1714101003
171411,1,4,17141101004,1714101004
171411,1,5,17141101005,1714101005
171426,1,1,17142601001,1714201001
171426,1,2,17142601002,1714201002
171432,1,1,17143201001,1714301001
171447,1,1,17144701001,1714401001
171450,1,1,17145001001,1714501001
171450,1,2,17145001002,1714501002
171463,1,1,17146301001,1714601001
171463,1,2,17146301002,1714601002
171479,1,1,17147901001,1714701001
171479,2,1,17147902001,1714702001
171479,2,2,17147902002,1714702002
171479,3,1,17147903001,1714703001
171479,3,2,17147903002,1714703002
171479,3,3,17147903003,1714703003
171479,3,4,17147903004,1714703004
171479,4,1,17147904001,1714704001
171485,1,1,17148501001,1714801001
171498,1,1,17149801001,1714901001
171501,1,1,17150101001,1715001001
171518,1,1,17151801001,1715101001
171523,1,1,17152301001,1715201001
171523,1,2,17152301002,1715201002
171523,1,3,17152301003,1715201003
171523,1,4,17152301004,1715201004
171523,1,5,17152301005,1715201005
171523,1,6,17152301006,1715201006
171523,2,1,17152302001,1715202001
171523,2,2,17152302002,1715202002
171523,2,3,17152302003,1715202003
171523,2,4,17152302004,1715202004
171523,2,5,17152302005,1715202005
171539,1,1,17153901001,1715301001
171544,1,1,17154401001,1715401001
171557,1,1,17155701001,1715501001
171557,1,2,17155701002,1715501002
171557,1,3,17155701003,1715501003
171557,1,4,17155701004,1715501004
171557,1,5,17155701005,1715501005
171557,1,6,17155701006,1715501006
171557,1,8,17155701008,1715501008
171557,1,9,17155701009,1715501009
171557,2,1,17155702001,1715502001
171557,2,2,17155702002,1715502002
171557,2,3,17155702003,1715502003
171557,2,4,17155702004,1715502004
171557,2,5,17155702005,1715502005
171557,2,6,17155702006,1715502006
171557,2,7,17155702007,1715502007
171576,1,1,17157601001,1715701001
171582,1,1,17158201001,1715801001
171595,1,1,17159501001,1715901001
171609,1,1,17160901001,1716001001
171609,1,2,17160901002,1716001002
171609,2,1,17160902001,1716002001
171609,2,2,17160902002,1716002002
171609,2,3,17160902003,1716002003
171609,2,4,17160902004,1716002004
171609,2,5,17160902005,1716002005
171609,3,1,17160903001,1716003001
171609,3,2,17160903002,1716003002
171609,3,3,17160903003,1716003003
171609,4,1,17160904001,1716004001
171609,4,2,17160904002,1716004002
171616,1,1,17161601001,1716101001
171621,1,1,17162101001,1716201001
171637,1,1,17163701001,1716301001
171637,1,2,17163701002,1716301002
171642,1,1,17164201001,1716401001
171642,1,2,17164201002,1716401002
171642,1,3,17164201003,1716401003
171655,1,1,17165501001,1716501001
171668,1,1,17166801001,1716601001
171674,1,1,17167401001,1716701001
171674,1,2,17167401002,1716701002
171674,1,3,17167401003,1716701003
171680,1,1,17168001001,1716801001
171693,1,1,17169301001,1716901001
171693,1,2,17169301002,1716901002
171707,1,1,17170701001,1717001001
171714,1,1,17171401001,1717101001
171729,1,1,17172901001,1717201001
171735,1,1,17173501001,1717301001
171740,1,1,17174001001,1717401001
171753,1,1,17175301001,1717501001
171766,1,1,17176601001,1717601001
171772,1,1,17177201001,1717701001
171788,1,1,17178801001,1717801001
171805,1,1,17180501001,1718001001
171805,1,2,17180501002,1718001002
171805,1,3,17180501003,1718001003
171805,1,4,17180501004,1718001004
171805,1,5,17180501005,1718001005
171805,1,6,17180501006,1718001006
171812,1,1,17181201001,1718101001
171812,1,2,17181201002,1718101002
171827,1,1,17182701001,1718201001
171833,1,1,17183301001,1718301001
171848,1,1,17184801001,1718401001
171851,1,1,17185101001,1718501001
171851,1,2,17185101002,1718501002
171851,1,3,17185101003,1718501003
171864,1,1,17186401001,1718601001
171864,1,2,17186401002,1718601002
171864,1,3,17186401003,1718601003
171870,1,1,17187001001,1718701001
171886,1,1,17188601001,1718801001
171899,1,1,17189901001,1718901001
171899,1,2,17189901002,1718901002
171903,1,1,17190301001,1719001001
171910,1,1,17191001001,1719101001
171925,1,1,17192501001,1719201001
171931,1,1,17193101001,1719301001
171931,1,2,17193101002,1719301002
171931,1,3,17193101003,1719301003
171946,1,1,17194601001,1719401001
171959,1,1,17195901001,1719501001
171962,1,1,17196201001,1719601001
171978,1,1,17197801001,1719701001
171984,1,1,17198401001,1719801001
171997,1,1,17199701001,1719901001
171997,1,2,17199701002,1719901002
171997,1,3,17199701003,1719901003
171997,1,4,17199701004,1719901004
171997,1,5,17199701005,1719901005
171997,1,6,17199701006,1719901006
171997,1,7,17199701007,1719901007
172001,1,1,17200101001,1720001001
172018,1,1,17201801001,1720101001
172023,1,1,17202301001,1720201001
172023,1,2,17202301002,1720201002
172023,1,3,17202301003,1720201003
172039,1,1,17203901001,1720301001
172044,1,1,17204401001,1720401001
172057,1,1,17205701001,1720501001
172060,1,1,17206001001,1720601001
172076,1,1,17207601001,1720701001
172076,1,2,17207601002,1720701002
172082,1,1,17208201001,1720801001
172095,1,1,17209501001,1720901001
172109,1,1,17210901001,1721001001
172116,1,1,17211601001,1721101001
172121,1,1,17212101001,1721201001
172137,1,1,17213701001,1721301001
172137,1,2,17213701002,1721301002
172137,1,3,17213701003,1721301003
172137,1,4,17213701004,1721301004
172142,1,1,17214201001,1721401001
172155,1,1,17215501001,1721501001
172155,1,2,17215501002,1721501002
172168,1,1,17216801001,1721601001
172174,1,1,17217401001,1721701001
172180,1,1,17218001001,1721801001
172207,1,1,17220701001,1722001001
172214,1,1,17221401001,1722101001
172214,1,2,17221401002,1722101002
